# Time since Start (s)	Non-Conservative Translational Work (J)	Non-Conservative Rotational Work (J)	Work from Gravity-Gradient Torque (J)	Work from Aspherical Earth Potential (J)	Work from Sun Acceleration (J)	Work from Moon Acceleration (J)	Earth Potential Energy (J)	Sun Potential (J)	Moon Potential (J)
55987200.000000	0.0000000000000000e+00	-5.9283992617578173e-07	8.5124565885063976e+00	1.6499759117242039e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887390775601514e+11	0.0000000000000000e+00	0.0000000000000000e+00
56073600.000000	0.0000000000000000e+00	-5.9376405306510960e-07	8.6583578397768832e+00	1.6682061727547802e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5729755497338177e+11	0.0000000000000000e+00	0.0000000000000000e+00
56160000.000000	0.0000000000000000e+00	-5.9465835859188813e-07	8.6021497058702820e+00	1.7091889668327179e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5801171733619800e+11	0.0000000000000000e+00	0.0000000000000000e+00
56246400.000000	0.0000000000000000e+00	-5.9558353057554071e-07	8.6055272698956404e+00	1.6931058000556238e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889663535145404e+11	0.0000000000000000e+00	0.0000000000000000e+00
56332800.000000	0.0000000000000000e+00	-5.9647681037688633e-07	8.6456729007110500e+00	1.6593070726273367e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5672855080638220e+11	0.0000000000000000e+00	0.0000000000000000e+00
56419200.000000	0.0000000000000000e+00	-5.9736703756908656e-07	8.6356695466318634e+00	1.6838156769519497e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5867367674223914e+11	0.0000000000000000e+00	0.0000000000000000e+00
56505600.000000	0.0000000000000000e+00	-5.9825775049087349e-07	8.7448308824991496e+00	1.7208441341775177e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5820314096716455e+11	0.0000000000000000e+00	0.0000000000000000e+00
56592000.000000	0.0000000000000000e+00	-5.9911835495622978e-07	8.5848645221965949e+00	1.6983022198922819e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5725135159854272e+11	0.0000000000000000e+00	0.0000000000000000e+00
56678400.000000	0.0000000000000000e+00	-6.0000982542859585e-07	8.7571139985209943e+00	1.6684212692784899e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887990355476245e+11	0.0000000000000000e+00	0.0000000000000000e+00
56764800.000000	0.0000000000000000e+00	-6.0092237141934672e-07	8.6818710572898556e+00	1.6991090538350353e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5716735889337268e+11	0.0000000000000000e+00	0.0000000000000000e+00
56851200.000000	0.0000000000000000e+00	-6.0182596428311362e-07	8.6958879622258163e+00	1.7317830117018524e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5828747381780072e+11	0.0000000000000000e+00	0.0000000000000000e+00
56937600.000000	0.0000000000000000e+00	-6.0279779916729783e-07	8.7447143159018985e+00	1.7040467567325279e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5863947749626575e+11	0.0000000000000000e+00	0.0000000000000000e+00
57024000.000000	0.0000000000000000e+00	-6.0375251145032437e-07	8.7433059564808175e+00	1.6795100638411810e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5673342709274774e+11	0.0000000000000000e+00	0.0000000000000000e+00
57110400.000000	0.0000000000000000e+00	-6.0470484175229612e-07	8.7618269118516956e+00	1.7149253800933989e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5891679302934772e+11	0.0000000000000000e+00	0.0000000000000000e+00
57196800.000000	0.0000000000000000e+00	-6.0568882220523289e-07	8.7588124789096948e+00	1.7417876629081387e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5793887785813763e+11	0.0000000000000000e+00	0.0000000000000000e+00
57283200.000000	0.0000000000000000e+00	-6.0662418978907918e-07	8.7861479292588953e+00	1.7091621683022415e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5739302581394037e+11	0.0000000000000000e+00	0.0000000000000000e+00
57369600.000000	0.0000000000000000e+00	-6.0756528147425921e-07	8.7990080982390033e+00	1.6903997349546658e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5884395591975037e+11	0.0000000000000000e+00	0.0000000000000000e+00
57456000.000000	0.0000000000000000e+00	-6.0848556405622596e-07	8.7650268999619296e+00	1.7301348527362015e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5708678204852344e+11	0.0000000000000000e+00	0.0000000000000000e+00
57542400.000000	0.0000000000000000e+00	-6.0937128129230127e-07	8.8973114961234963e+00	1.7508355680044140e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5853379279997748e+11	0.0000000000000000e+00	0.0000000000000000e+00
57628800.000000	0.0000000000000000e+00	-6.1027783675183626e-07	8.8171532984988481e+00	1.7151676848824139e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5834416799186206e+11	0.0000000000000000e+00	0.0000000000000000e+00
57715200.000000	0.0000000000000000e+00	-6.1116046690539333e-07	8.8485085369046601e+00	1.7032495363066261e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5682539183243457e+11	0.0000000000000000e+00	0.0000000000000000e+00
57801600.000000	0.0000000000000000e+00	-6.1204266610819703e-07	8.8293540515869982e+00	1.7455258978965298e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5910240383101520e+11	0.0000000000000000e+00	0.0000000000000000e+00
57888000.000000	0.0000000000000000e+00	-6.1294975325213084e-07	8.9036400571366165e+00	1.7592432910651924e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5766625408562561e+11	0.0000000000000000e+00	0.0000000000000000e+00
57974400.000000	0.0000000000000000e+00	-6.1381694364491723e-07	8.8965420063114884e+00	1.7208394265125267e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5757346148998096e+11	0.0000000000000000e+00	0.0000000000000000e+00
58060800.000000	0.0000000000000000e+00	-6.1470217497203189e-07	8.8492171587491821e+00	1.7157906014916166e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5876786932019165e+11	0.0000000000000000e+00	0.0000000000000000e+00
58147200.000000	0.0000000000000000e+00	-6.1562338087033311e-07	8.9776060664946424e+00	1.7600489288598244e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5705627494484961e+11	0.0000000000000000e+00	0.0000000000000000e+00
58233600.000000	0.0000000000000000e+00	-6.1654850994989678e-07	8.8981384341857641e+00	1.7665828334542610e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5873658770151581e+11	0.0000000000000000e+00	0.0000000000000000e+00
58320000.000000	0.0000000000000000e+00	-6.1754431468902767e-07	8.9360212901330378e+00	1.7276745702768803e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5803272096050006e+11	0.0000000000000000e+00	0.0000000000000000e+00
58406400.000000	0.0000000000000000e+00	-6.1852968190086345e-07	8.9670553559625876e+00	1.7301848513757229e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5699787848363690e+11	0.0000000000000000e+00	0.0000000000000000e+00
58492800.000000	0.0000000000000000e+00	-6.1946962596506666e-07	8.9681737235613976e+00	1.7744467774729401e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5921521428381769e+11	0.0000000000000000e+00	0.0000000000000000e+00
58579200.000000	0.0000000000000000e+00	-6.2042837117594793e-07	8.9836949639307626e+00	1.7736425476803329e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5740298824458734e+11	0.0000000000000000e+00	0.0000000000000000e+00
58665600.000000	0.0000000000000000e+00	-6.2133892352373226e-07	8.9724551553637912e+00	1.7344759593688290e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5778587529175787e+11	0.0000000000000000e+00	0.0000000000000000e+00
58752000.000000	0.0000000000000000e+00	-6.2225116458377324e-07	9.0720287303039413e+00	1.7440574431915710e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5865452949376483e+11	0.0000000000000000e+00	0.0000000000000000e+00
58838400.000000	0.0000000000000000e+00	-6.2316500202922932e-07	8.9398669084016227e+00	1.7877533767735378e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5707381682737994e+11	0.0000000000000000e+00	0.0000000000000000e+00
58924800.000000	0.0000000000000000e+00	-6.2405087457769497e-07	9.0634683054653724e+00	1.7796635569227322e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5888566840828906e+11	0.0000000000000000e+00	0.0000000000000000e+00
59011200.000000	0.0000000000000000e+00	-6.2494725007753244e-07	9.0598696867308188e+00	1.7426072170769100e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5772747037484479e+11	0.0000000000000000e+00	0.0000000000000000e+00
59097600.000000	0.0000000000000000e+00	-6.2582051198712783e-07	9.0525177097877698e+00	1.7595813957978031e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723822374954169e+11	0.0000000000000000e+00	0.0000000000000000e+00
59184000.000000	0.0000000000000000e+00	-6.2668040094241904e-07	9.0865372893550713e+00	1.8007235494323078e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5924508661787982e+11	0.0000000000000000e+00	0.0000000000000000e+00
59270400.000000	0.0000000000000000e+00	-6.2758305162960972e-07	9.0427082287574247e+00	1.7857930355835487e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5716744190096008e+11	0.0000000000000000e+00	0.0000000000000000e+00
59356800.000000	0.0000000000000000e+00	-6.2846936154427714e-07	9.1806642360129231e+00	1.7509720810375740e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5802065941461987e+11	0.0000000000000000e+00	0.0000000000000000e+00
59443200.000000	0.0000000000000000e+00	-6.2936361951433145e-07	9.0403183454945246e+00	1.7743131554951565e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5850791823023486e+11	0.0000000000000000e+00	0.0000000000000000e+00
59529600.000000	0.0000000000000000e+00	-6.3031283268305265e-07	9.1448503830627264e+00	1.8124224268460361e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5713552233579999e+11	0.0000000000000000e+00	0.0000000000000000e+00
59616000.000000	0.0000000000000000e+00	-6.3124871054629218e-07	9.1445057602088546e+00	1.7910407412342350e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5897513170655603e+11	0.0000000000000000e+00	0.0000000000000000e+00
59702400.000000	0.0000000000000000e+00	-6.3222129548682448e-07	9.1430321418867067e+00	1.7607108040765663e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5744926569482941e+11	0.0000000000000000e+00	0.0000000000000000e+00
59788800.000000	0.0000000000000000e+00	-6.3318729110046244e-07	9.1734879582236140e+00	1.7904026662010513e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5752869612748718e+11	0.0000000000000000e+00	0.0000000000000000e+00
59875200.000000	0.0000000000000000e+00	-6.3411619380048930e-07	9.1825269500426749e+00	1.8237137166931515e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5918806702860834e+11	0.0000000000000000e+00	0.0000000000000000e+00
59961600.000000	0.0000000000000000e+00	-6.3506151729810787e-07	9.1932496479243557e+00	1.7967805213097866e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697723293763666e+11	0.0000000000000000e+00	0.0000000000000000e+00
60048000.000000	0.0000000000000000e+00	-6.3596225960301962e-07	9.1683084695678225e+00	1.7708763380383434e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5826556298543542e+11	0.0000000000000000e+00	0.0000000000000000e+00
60134400.000000	0.0000000000000000e+00	-6.3684859098056341e-07	9.2633994794571901e+00	1.8054275521083118e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5833319639620337e+11	0.0000000000000000e+00	0.0000000000000000e+00
60220800.000000	0.0000000000000000e+00	-6.3774822462535592e-07	9.2353909576087165e+00	1.8336038631590218e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723622354364758e+11	0.0000000000000000e+00	0.0000000000000000e+00
60307200.000000	0.0000000000000000e+00	-6.3862059848909406e-07	9.2324001547848269e+00	1.8018844069685986e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5900337119802631e+11	0.0000000000000000e+00	0.0000000000000000e+00
60393600.000000	0.0000000000000000e+00	-6.3951286817460087e-07	9.2505744441185964e+00	1.7823425496903572e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5721590296489490e+11	0.0000000000000000e+00	0.0000000000000000e+00
60480000.000000	0.0000000000000000e+00	-6.4039577451690245e-07	9.2738420293781942e+00	1.8214392580963394e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5784794690610992e+11	0.0000000000000000e+00	0.0000000000000000e+00
60566400.000000	0.0000000000000000e+00	-6.4124880851227930e-07	9.3011470407519976e+00	1.8431738712647610e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5904688248692255e+11	0.0000000000000000e+00	0.0000000000000000e+00
60652800.000000	0.0000000000000000e+00	-6.4214354184137470e-07	9.2380712685049513e+00	1.8078358587753716e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5684778011801697e+11	0.0000000000000000e+00	0.0000000000000000e+00
60739200.000000	0.0000000000000000e+00	-6.4303806640450963e-07	9.3613414914335493e+00	1.7943190947893387e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5850620540189752e+11	0.0000000000000000e+00	0.0000000000000000e+00
60825600.000000	0.0000000000000000e+00	-6.4395322313186909e-07	9.3260300365711153e+00	1.8361646389607883e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5813681601810272e+11	0.0000000000000000e+00	0.0000000000000000e+00
60912000.000000	0.0000000000000000e+00	-6.4494247633452008e-07	9.2860107672404428e+00	1.8512740842588383e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5736995013208221e+11	0.0000000000000000e+00	0.0000000000000000e+00
60998400.000000	0.0000000000000000e+00	-6.4590013387408875e-07	9.3985040905211328e+00	1.8134295320297634e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5897274039352045e+11	0.0000000000000000e+00	0.0000000000000000e+00
61084800.000000	0.0000000000000000e+00	-6.4684499041463622e-07	9.3180880427413815e+00	1.8074257674065247e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5704092707267303e+11	0.0000000000000000e+00	0.0000000000000000e+00
61171200.000000	0.0000000000000000e+00	-6.4778384194030388e-07	9.4033823312492562e+00	1.8514582197324886e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5817275199974341e+11	0.0000000000000000e+00	0.0000000000000000e+00
61257600.000000	0.0000000000000000e+00	-6.4868840203099431e-07	9.3899462669531708e+00	1.8592891501105644e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5883084814653162e+11	0.0000000000000000e+00	0.0000000000000000e+00
61344000.000000	0.0000000000000000e+00	-6.4961340655746036e-07	9.4202364403411440e+00	1.8201830312102661e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5679090787911401e+11	0.0000000000000000e+00	0.0000000000000000e+00
61430400.000000	0.0000000000000000e+00	-6.5050902978284859e-07	9.4060397057892970e+00	1.8209978214836021e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5872691805758185e+11	0.0000000000000000e+00	0.0000000000000000e+00
61516800.000000	0.0000000000000000e+00	-6.5138995480330784e-07	9.3759867905863938e+00	1.8653331172440758e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5792660835919055e+11	0.0000000000000000e+00	0.0000000000000000e+00
61603200.000000	0.0000000000000000e+00	-6.5228113107620262e-07	9.5100415649983425e+00	1.8658403159897034e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5753026076232404e+11	0.0000000000000000e+00	0.0000000000000000e+00
61689600.000000	0.0000000000000000e+00	-6.5313754175949576e-07	9.4223156278860127e+00	1.8268261911206882e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5888893471869464e+11	0.0000000000000000e+00	0.0000000000000000e+00
61776000.000000	0.0000000000000000e+00	-6.5400717828098285e-07	9.4723034935229560e+00	1.8354578188719616e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5693289234794977e+11	0.0000000000000000e+00	0.0000000000000000e+00
61862400.000000	0.0000000000000000e+00	-6.5490087132312830e-07	9.4695913535534881e+00	1.8793540894948441e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5847988751545050e+11	0.0000000000000000e+00	0.0000000000000000e+00
61948800.000000	0.0000000000000000e+00	-6.5577242545194529e-07	9.5258338016885062e+00	1.8726516290885731e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5855518617551007e+11	0.0000000000000000e+00	0.0000000000000000e+00
62035200.000000	0.0000000000000000e+00	-6.5667751141195145e-07	9.5184008130678652e+00	1.8348873499298756e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5681364812649908e+11	0.0000000000000000e+00	0.0000000000000000e+00
62121600.000000	0.0000000000000000e+00	-6.5759330713719417e-07	9.4574815622203321e+00	1.8502155136432590e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5891186256495636e+11	0.0000000000000000e+00	0.0000000000000000e+00
62208000.000000	0.0000000000000000e+00	-6.5851899828748882e-07	9.6241396093094806e+00	1.8919319815797180e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5771178884922992e+11	0.0000000000000000e+00	0.0000000000000000e+00
62294400.000000	0.0000000000000000e+00	-6.5950585184042995e-07	9.4659670389004180e+00	1.8780899980403568e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5771041311708960e+11	0.0000000000000000e+00	0.0000000000000000e+00
62380800.000000	0.0000000000000000e+00	-6.6046293560585978e-07	9.6040566964434042e+00	1.8429998423050968e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5876018282914661e+11	0.0000000000000000e+00	0.0000000000000000e+00
62467200.000000	0.0000000000000000e+00	-6.6139832370222937e-07	9.5665499631311093e+00	1.8655715172049145e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5689511283498035e+11	0.0000000000000000e+00	0.0000000000000000e+00
62553600.000000	0.0000000000000000e+00	-6.6233618187269207e-07	9.5706130003045846e+00	1.9042831873676968e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5874797164377209e+11	0.0000000000000000e+00	0.0000000000000000e+00
62640000.000000	0.0000000000000000e+00	-6.6322822121723679e-07	9.6087096789441837e+00	1.8841899328381943e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5823981634709290e+11	0.0000000000000000e+00	0.0000000000000000e+00
62726400.000000	0.0000000000000000e+00	-6.6413459549038332e-07	9.5971700305732988e+00	1.8527231078298759e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5691736995398035e+11	0.0000000000000000e+00	0.0000000000000000e+00
62812800.000000	0.0000000000000000e+00	-6.6501906346254023e-07	9.6992235611794726e+00	1.8809670239663078e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5904632951235980e+11	0.0000000000000000e+00	0.0000000000000000e+00
62899200.000000	0.0000000000000000e+00	-6.6589379295592579e-07	9.5577535318806373e+00	1.9152734955814919e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5750282291489911e+11	0.0000000000000000e+00	0.0000000000000000e+00
62985600.000000	0.0000000000000000e+00	-6.6679438960749149e-07	9.7099669577712291e+00	1.8890937457759510e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5790339348484595e+11	0.0000000000000000e+00	0.0000000000000000e+00
